,Unnamed: 0,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,0,1,CSS,31,15,-111.02143784008862,738036.3505749332,695325.7745879628,0
1,1,1,1,CSS,40,34,-109.297272602018,724273.6620296675,709355.7561389471,0
2,2,2,1,CSS,38,31,-108.96218313684788,724712.7286141719,673688.4907376498,0
3,3,3,1,CSS,43,28,-107.77794325538363,705439.6630922401,659745.0712932652,0
4,4,4,1,CSS,41,32,-109.91779730681584,648541.6906350915,703219.4555213761,0
5,5,5,1,CSS,34,29,-109.5169250836468,694837.1579270615,648576.6475552852,0
6,6,6,1,CSS,34,27,-109.44280823590287,675600.6465532527,650973.4111778145,0
7,7,7,1,CSS,34,24,-107.85609099133124,657579.7192974768,677394.3766094648,0
8,8,8,1,CSS,38,34,-107.26059642879616,670498.0706938085,663884.5251660076,0
9,9,9,1,CSS,42,39,-110.19132856415588,679371.1783267291,646038.7135703026,0
10,10,10,1,CSS,44,38,-110.06663939994873,723899.6367934148,716547.5609780826,0
11,11,11,1,CSS,42,31,-110.5381604376532,660113.4239831358,725304.9817597705,0
12,12,12,1,CSS,34,26,-109.5053694967019,649563.3771794392,699635.7471941451,0
13,13,13,1,CSS,32,22,-109.64477563682728,699202.9755320726,648769.8702139885,0
14,14,14,1,CSS,34,27,-109.9111964463468,675457.0984189129,730196.2444978389,0
15,15,15,1,CSS,43,35,-109.59766839023057,647961.6282333641,692679.0966483589,0
16,16,16,1,CSS,33,24,-109.16990278775688,662177.4361472491,660689.811136298,0
17,17,17,1,CSS,38,31,-108.34933395440152,722064.3127767744,674224.7001680969,0
18,18,18,1,CSS,34,27,-110.04615732406442,693429.478884826,733007.4395142201,0
19,19,19,1,CSS,43,30,-109.81438674116144,705638.8151197735,728829.819785367,0
20,20,20,1,CSS,37,31,-109.89226538655691,707019.108764325,650167.9122426448,0
21,21,21,1,CSS,39,34,-108.55974534550592,725234.2197437196,698239.2571365272,0
22,22,22,1,CSS,43,35,-109.03448501208496,717092.0165771215,716838.016475442,0
23,23,23,1,CSS,35,29,-109.00773051743086,721637.2811549426,711104.799798587,0
24,24,24,1,CSS,33,27,-109.93499007271724,689833.1513619253,646188.5814037713,0
25,25,25,1,CSS,42,34,-108.05073503229563,654842.4363125504,693374.2643653726,0
26,26,26,1,CSS,33,27,-107.1964573074806,657939.4851830417,691422.7588906243,0
27,27,27,1,CSS,38,36,-110.39487171468424,715807.2905463176,726563.2479440785,0
28,28,28,1,CSS,37,32,-110.69716309929188,642373.0496054699,685641.5301519004,0
29,29,29,1,CSS,33,30,-107.84700515107944,720173.71834978,703863.1795040717,0
30,30,30,1,CSS,35,29,-109.71137551240508,667021.0985524841,725094.0856745328,0
31,31,31,1,CSS,37,30,-109.96000083709625,649121.6395466998,705408.3093996523,0
32,32,32,1,CSS,44,36,-107.92915183558476,655171.0345940059,687198.7982485278,0
33,33,33,1,CSS,38,32,-109.63009523613952,674853.3289387029,650298.8399360698,0
34,34,34,1,CSS,40,32,-109.11837304914845,715858.0818473477,660279.4408111635,0
35,35,35,1,CSS,37,29,-108.37978900850064,664184.4314761475,663534.1950486137,0
36,36,36,1,CSS,38,32,-107.97224217293017,716922.0619700148,668622.7955901566,0
37,37,37,1,CSS,37,30,-109.85487505683857,648837.7297543411,675699.125158013,0
38,38,38,1,CSS,43,36,-108.98742069981056,718304.851237529,663579.6544638714,0
39,39,39,1,CSS,41,37,-110.1693333341108,699566.7963471385,646181.3730378323,0
40,40,40,1,CSS,42,37,-108.40090781708928,653227.9694467029,687638.0636252927,0
41,41,41,1,CSS,30,23,-109.73390343035751,658341.788832497,718020.850716415,0
42,42,42,1,CSS,33,31,-110.4581168658791,707588.2816213033,731566.7708064367,0
43,43,43,1,CSS,32,24,-107.8857948004936,659177.9841480025,673551.0116186668,0
44,44,44,1,CSS,32,20,-109.27025699530128,729150.8105586997,684517.9349491571,0
45,45,45,1,CSS,40,32,-108.73146648146762,675650.9185081382,724436.7540061169,0
46,46,46,1,CSS,48,44,-109.3206976570224,677286.889316904,651006.1923614613,0
47,47,47,1,CSS,48,39,-109.62255720734376,648751.5061772636,698656.1067087823,0
48,48,48,1,CSS,35,29,-110.69173559723431,688282.4661185197,736556.7629285927,0
49,49,49,1,CSS,15,13,-107.98666716207558,720030.1306435161,673428.739836456,0
50,50,50,2,FHSS,14,9,-112.37365131077262,703314.6684911647,633890.2775208117,0
51,51,51,2,FHSS,15,8,-109.20624991821308,723811.6275226142,709319.203308407,0
52,52,52,2,FHSS,13,4,-108.8903625856262,669995.8871208986,722455.9523209546,0
53,53,53,2,FHSS,12,6,-109.57171359319084,702645.2812317122,650126.3458742189,0
54,54,54,2,FHSS,16,6,-109.0861481801674,670187.1853453241,655248.2074983171,0
55,55,55,2,FHSS,16,8,-108.71532208045554,656806.5487890395,670760.5718689136,0
56,56,56,2,FHSS,13,9,-110.19703837850908,680106.3041798046,732976.8506029659,0
57,57,57,2,FHSS,6,2,-106.244358929066,661754.854491507,683591.9726675588,0
58,58,58,2,FHSS,12,3,-110.34874140161205,733004.7836882594,701848.4520234637,0
59,59,59,2,FHSS,6,3,-109.39975479055678,652828.4142400866,671706.9636703993,0
60,60,60,2,FHSS,12,6,-107.74329484208808,719915.685060271,675360.5668901055,0
61,61,61,2,FHSS,17,9,-108.94291415842603,653914.6571596807,674350.866016374,0
62,62,62,2,FHSS,22,11,-108.45426389756652,709494.263287579,658993.2391188501,0
63,63,63,2,FHSS,14,5,-107.11083597535172,666692.551226603,710834.3713117163,0
64,64,64,2,FHSS,21,12,-109.24036453022748,682059.3269964679,728630.2636638918,0
65,65,65,2,FHSS,18,10,-110.5855702712727,727332.6180343969,662351.0679338949,0
66,66,66,2,FHSS,13,4,-109.3948911901418,708782.8823832658,653709.460031171,0
67,67,67,2,FHSS,15,10,-108.91361874839804,704570.5089902908,724723.7711494216,0
68,68,68,2,FHSS,27,12,-110.44974528781223,689299.9305102377,735274.4019494788,0
69,69,69,2,FHSS,7,3,-109.11968304166884,680465.7056155805,651089.4052954052,0
70,70,70,2,FHSS,19,7,-109.85650077014346,665269.0969873783,654026.5256681899,0
71,71,71,2,FHSS,14,11,-109.77101676158271,705128.2727054239,728807.6497928844,0
72,72,72,2,FHSS,17,9,-108.21639633776108,708638.2912387662,659610.3584752718,0
73,73,73,2,FHSS,12,9,-108.25746351971476,659885.8743207986,709360.5327773669,0
74,74,74,2,FHSS,25,12,-110.50430089102278,675856.861104106,645293.6627930922,0
75,75,75,2,FHSS,15,9,-110.4462081538652,715920.7334739885,726814.0149354546,0
76,76,76,2,FHSS,17,10,-109.14641619564064,686970.1575005662,728808.5485729296,0
77,77,77,2,FHSS,16,7,-111.10582896350516,656825.2358230541,726621.9927177654,0
78,78,78,2,FHSS,12,4,-109.35580435526968,723075.9716821403,711810.9359757636,0
79,79,79,2,FHSS,13,9,-109.8035951712794,730573.9040213332,678534.8407338477,0
80,80,80,2,FHSS,15,9,-109.87560792383832,716444.5203672918,722760.240334357,0
81,81,81,2,FHSS,18,6,-110.36959148311416,714314.6295397839,727421.6239537344,0
82,82,82,2,FHSS,8,5,-109.9234712674902,712736.5211410153,725733.539355273,0
83,83,83,2,FHSS,9,2,-108.60797814305953,716249.9920799484,663796.3181956032,0
84,84,84,2,FHSS,12,7,-109.38106022432004,698998.9366197197,650006.74545609,0
85,85,85,2,FHSS,14,7,-109.07254629248214,694692.9652870818,728191.7567842546,0
86,86,86,2,FHSS,15,6,-108.21720822635923,699339.761549665,655360.716417518,0
87,87,87,2,FHSS,12,4,-110.93235679677252,737893.3760226223,689803.3284466186,0
88,88,88,2,FHSS,11,6,-107.15011796014112,716635.983055375,673830.6037586189,0
89,89,89,2,FHSS,15,9,-110.23267658980778,707590.5366557492,730281.7408759417,0
90,90,90,2,FHSS,13,5,-109.41413399040805,729044.6490714105,698704.553532402,0
91,91,91,2,FHSS,15,7,-110.16530953536598,657609.9165355671,720375.5886899589,0
92,92,92,2,FHSS,18,7,-109.73988603677223,730156.5234356673,678182.4316481621,0
93,93,93,2,FHSS,11,5,-108.76473665072784,659858.2884038506,665880.7877301453,0
94,94,94,2,FHSS,17,13,-109.90893323354142,730580.3417039972,676672.6810874676,0
95,95,95,2,FHSS,12,6,-110.96415181841058,727727.1410958287,659413.6534684143,0
96,96,96,2,FHSS,13,7,-109.48826519968148,669154.5037210515,653698.2475727797,0
97,97,97,2,FHSS,10,5,-107.2508689339742,718810.1080144306,677463.8613597272,0
98,98,98,2,FHSS,16,7,-110.62365309799732,672526.6445685687,645772.4585378602,0
99,99,99,2,FHSS,13,5,-109.78431964110194,723509.2543150688,664074.127838029,0
100,100,100,2,FHSS,20,14,-109.09409958022871,658851.7458786779,714019.9298144671,0
101,101,101,2,FHSS,15,10,-108.94259907670865,727895.9762947614,687045.259822822,0
102,102,102,2,FHSS,25,14,-109.04390474734916,707622.7026623331,723908.9842275811,0
103,103,103,2,FHSS,13,4,-109.27658751886352,711411.0785618204,722900.2487804973,0
104,104,104,2,FHSS,15,8,-107.55796970983778,658732.4493330097,701228.6500392249,0
105,105,105,2,FHSS,14,4,-110.8501228077377,641712.2514714337,683804.5509170147,0
106,106,106,2,FHSS,8,3,-108.61305401618056,681948.6805349648,725775.3628378455,0
107,107,107,2,FHSS,16,10,-109.5791897265538,727580.5049242711,673148.1628782148,0
