,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,229,204,-122.91499562319547,541356.1169724771,566174.9814963194,0
1,1,CSS,284,245,-117.65296321744856,739010.7650365406,596743.9523870387,0
2,2,CSS,274,252,-118.4084691105364,598901.4243357287,759798.7505982562,0
3,3,CSS,255,219,-104.57999227431313,711410.364859209,697187.8998277155,0
4,4,CSS,252,239,-123.95322952219092,506623.62093649,572290.2865138105,0
5,5,CSS,268,239,-100.53993131562812,687216.5272829973,674921.5406973881,0
6,6,CSS,285,259,-119.478846191034,798599.9215041951,759400.4432295751,0
7,7,CSS,260,245,-120.02904423530507,552143.9578354715,705233.6010816697,0
8,8,CSS,265,239,-119.51216555632163,776426.9034711139,786253.7667188337,0
9,9,CSS,233,214,-122.29768940354464,510020.40788223443,686305.1225688513,0
10,10,CSS,232,204,-120.71093032251179,540042.2653501563,694651.154495271,0
11,11,CSS,259,228,-110.75409201159039,724086.4811320276,721872.8277041803,0
12,12,CSS,240,226,-121.35412388430328,529324.47049983,706044.3194064564,0
13,13,CSS,255,237,-107.99339578769192,687063.4608103331,723897.2665449252,0
14,14,CSS,266,240,-119.53433787307006,710229.4194979608,818266.1163758518,0
15,15,CSS,267,240,-123.31416293695207,487769.3169605484,684911.2739892771,0
16,16,CSS,261,242,-121.91243657422598,596143.9020617026,833491.9245821594,0
17,17,CSS,251,233,-122.7406695701531,564358.8403527043,830865.3333232212,0
18,18,CSS,238,224,-123.52555683638408,848425.7152647094,821407.2447614586,0
19,19,CSS,247,222,-107.0388803110351,715904.7329516521,673375.1556629116,0
20,20,CSS,234,212,-112.66697359666259,699382.3227094713,631055.7971202349,0
21,21,CSS,261,240,-121.38518247198104,529678.7923954302,713409.0264025369,0
22,22,CSS,241,220,-123.66234594838971,823379.4428571697,851051.7834297983,0
23,23,CSS,254,233,-110.5436580517744,646152.8806026941,706089.7348165655,0
24,24,CSS,257,238,-121.02687505794913,790457.6770443042,571879.2152742913,0
25,25,CSS,266,238,-110.81197719283236,656863.3189185166,654381.2933661665,0
26,26,CSS,262,242,-123.78337952756095,477275.99488913186,671532.6002087634,0
27,27,CSS,264,243,-119.05658521932804,774760.0533812996,778729.5700439719,0
28,28,CSS,269,246,-119.4200496110835,560692.5839777375,684300.1730512705,0
29,29,CSS,261,233,-118.56029222841798,795527.1628561248,640898.2574184139,0
30,30,CSS,254,234,-123.37763798087599,536392.4825183817,555755.1914039159,0
31,31,CSS,236,217,-123.48672400136323,674944.6767810492,894640.7065002384,0
32,32,CSS,225,202,-114.49969084852677,740348.456006296,636969.0976229873,0
33,33,CSS,259,232,-119.13474465927067,725965.1951833342,570233.7439904123,0
34,34,CSS,260,229,-109.7070969309954,699288.2394419158,730341.2211273437,0
35,35,CSS,242,205,-106.27727735348562,689798.3203660373,717777.363371064,0
36,36,CSS,248,221,-112.78214733225383,705414.6650528411,631593.8026343909,0
37,37,CSS,232,214,-117.01196980968649,601447.1482953842,731764.029590734,0
38,38,CSS,270,253,-120.74861773202784,764122.0720942647,819608.64684493,0
39,39,CSS,244,220,-122.95146245070882,877540.2288640318,644381.534850577,0
40,40,CSS,247,225,-115.11953637591293,628629.294277351,739113.2741033287,0
41,41,CSS,265,232,-111.83202555492849,693695.7413971283,635806.8330802369,0
42,42,CSS,244,214,-96.73333438167332,683984.10279738,681668.9184775337,0
43,43,CSS,255,239,-118.95995378506649,650478.7383549989,805215.6126040955,0
44,44,CSS,243,227,-120.24899420164246,668395.3068760046,549258.2552311177,0
45,45,CSS,235,216,-118.42379443669626,703167.1013828855,575377.4029664873,0
46,46,CSS,252,225,-106.25444778382068,691329.9123149727,661181.6028026846,0
47,47,CSS,245,227,-121.850973367395,674065.3011882263,859141.9843661848,0
48,48,CSS,252,219,-101.02071146822547,697856.1161185856,702394.8674470687,0
49,49,CSS,252,230,-122.63085449359181,791010.0330897727,845727.7738927964,0
50,50,FHSS,22,2,-117.20824696060652,780593.4601116802,730127.4254132134,0
51,51,FHSS,16,2,-120.86688828571309,740881.7023215928,832610.2027907241,0
52,52,FHSS,17,1,-115.50423635005626,735944.1205391544,621806.3318080094,0
53,53,FHSS,13,1,-119.37879067563432,577703.8424419741,752332.8302397066,0
54,54,FHSS,24,2,-123.84761714430607,649943.3260725675,478606.5038737907,0
55,55,FHSS,16,1,-122.70846645573718,576947.5303673532,538626.4188804198,0
56,56,FHSS,19,1,-116.96035783823453,723567.5040684511,598569.6565687617,0
57,57,FHSS,16,1,-111.43989847340939,638689.7143709362,697745.1559598292,0
58,58,FHSS,13,0,-121.75746674812024,611895.8327770601,839133.5457969033,0
59,59,FHSS,9,1,-120.52936613924584,809407.4073978668,773224.451670051,0
60,60,FHSS,14,1,-119.73388546004787,796746.2411599072,609929.7657369188,0
61,61,FHSS,14,0,-114.40754162788971,623213.4507078596,660248.5166083542,0
62,62,FHSS,24,1,-123.75559917426568,758513.8686414893,488770.2417985136,0
63,63,FHSS,15,0,-121.72553603116069,632682.0661045412,847521.8579951664,0
64,64,FHSS,13,0,-113.98569232883364,626360.325583691,717210.6577478108,0
65,65,FHSS,15,1,-121.75368586171007,766512.8563401179,839264.2940246311,0
66,66,FHSS,16,0,-122.50832318282855,615655.6913870687,521034.87853804906,0
67,67,FHSS,13,0,-115.66861212734582,744905.0867718859,626833.4107194849,0
68,68,FHSS,13,0,-122.00609540206608,734798.9475863078,856863.0329085675,0
69,69,FHSS,17,1,-102.46597314977859,692456.6693837778,707448.4193740365,0
70,70,FHSS,19,2,-106.07418273740207,696191.3706333892,716282.1314280055,0
71,71,FHSS,10,2,-123.42903113973492,808881.7733237736,523589.842549143,0
72,72,FHSS,3,2,-114.19242084959598,626224.1506612655,720829.3994029119,0
73,73,FHSS,11,0,-115.13728086930797,768084.7113747434,688764.1188313201,0
74,74,FHSS,11,0,-110.79452492392244,733066.2066668193,708684.9501707519,0
